Dict_name,Site,Mode,HA_var,HA_M2_var,HA_S2_var,Start_date,Var_residual,Var_model_fit,Whittle_value,η_c,α_c,η_D2,τ_D2,γ_D2,season
KIM200_P21_0,KIM200,0,68.04612722419813,54.90741687996018,9.451791057133494,2014-02-01,67.61737584412825,67.84891242387062,-1369.2806906920118,6.155289185708475,0.7821512435820488,6.605377734149707,4.293869686431847,1.660466523575882,Feb-Apr
KIM200_P21_0,KIM200,1,7.801381320751054,2.2666488152818824,4.125833402236193,2014-02-01,46.48137015732712,46.24475800426725,-2138.3328042169815,6.090906966306491,0.9642839038750165,4.670780851147368,2.040252780748306,1.0016729908742799,Feb-Apr
KIM200_P21_0,KIM200,2,3.424250082417717,2.16619705535146,0.7689587969906988,2014-02-01,20.32117800463395,19.837405282068453,-3931.934969104398,4.402468146367205,0.9658257094312418,2.6222392773669463,3.2075170789320646,1.0012664053677331,Feb-Apr
KIM200_P21_1,KIM200,0,96.36965020391865,78.38739407912998,17.76384702631714,2014-04-22,27.24406324739161,28.315684318245207,-3028.5111357473183,4.940142329369065,0.8996944658148768,3.4548494967671117,3.808851520381471,1.9999999999982716,May-Jul
KIM200_P21_1,KIM200,1,7.950666293479438,1.760200883860769,5.679571965695689,2014-04-22,37.33220127759203,38.17706327178118,-1977.8313729879112,6.165213666380573,0.932143364761285,3.579326364288627,2.9073330213089403,0.9993069588603593,May-Jul
KIM200_P21_1,KIM200,2,4.1418072288511825,1.143523769328318,1.8849035402213632,2014-04-22,15.920149816195913,15.698343206615,-4365.765215934147,4.194096600588985,0.989103800055667,1.9556796124858584,5.293726386282567,1.9209781369941752,May-Jul
NWSBAR_P27_0,NWSBAR,0,7.2503965303567846,5.645873729683382,0.7043291326595708,2019-08-06,45.26939428117056,45.53017114288402,-1845.6712383564418,6.408053525066721,0.941648005045129,4.223490835352632,2.8675100912523646,1.9999999999989684,Aug-Oct
NWSBAR_P27_0,NWSBAR,1,3.666815356399554,1.7672048441512769,1.0547236141729899,2019-08-06,64.15245752795973,64.35669152540085,-562.2019255772719,5.165999353213969,0.6539746345341776,8.110993867099396,0.15380780377895487,0.9977338754766979,Aug-Oct
NWSBAR_P27_0,NWSBAR,2,7.540873965155441,6.032389973642477,0.914151491555861,2019-08-06,120.96206141823725,112.94082212036528,-287.6548573656312,10.096651390695111,1.1020838139219096,6.758290363164651,3.41283034254836,1.0035416592532687,Aug-Oct
NWSBAR_P27_1,NWSBAR,0,5.267287320820435,1.8642296345343814,1.6363113920879198,2019-10-25,29.003406429422764,29.212419110118415,-4488.975042498219,4.24643698084333,1.0341874106264701,4.137140220305345,4.020406301677421,1.5339755857976491,Nov-Jan
NWSBAR_P27_1,NWSBAR,1,0.3507417740899182,0.18391878135871803,0.0477643960192745,2019-10-25,15.011017784522066,15.496215440793996,-3193.3826441886063,4.53614936955502,0.8238893272808702,1.41982872996019,4.476328709169128,0.999312691957175,Nov-Jan
NWSBAR_P27_1,NWSBAR,2,0.35852054039908965,0.015780022651389294,0.09959506167428081,2019-10-25,8.891159569996796,8.529161293849738,-5252.643952870067,3.2915243145361663,0.9099344001611007,1.1150451519357534,2.614343461233725,1.99999999999795,Nov-Jan
NWSBAR_P28_0,NWSBAR,0,6.1091595669522,5.211363041987738,1.0922701561234005,2020-02-18,27.297221034728157,27.159466150245212,-4759.181411585719,4.175340441494524,1.0622677995901175,3.9328182589271385,3.873045909985446,1.9999999999992397,Feb-Apr
NWSBAR_P28_0,NWSBAR,1,1.6272675821145872,1.1282490267392977,0.4773878662389254,2020-02-18,13.385292759210568,13.837749354176365,-3561.6721608269963,4.274094096119452,0.8374319174877367,1.3334673039500902,2.672951237583624,1.9999999999952163,Feb-Apr
NWSBAR_P28_0,NWSBAR,2,0.11698798567350445,0.09309875247779095,0.013374093414570085,2020-02-18,5.629494076497052,5.61277831693516,-6529.599557169231,2.5357937391727665,0.8922880131738642,1.148992323399986,4.04399188044891,0.9994765711590258,Feb-Apr
NWSBAR_P28_1,NWSBAR,0,30.332135753857056,24.60003462032001,0.4397308570450633,2020-05-08,40.2925625221385,39.00530555489839,-2300.532761951019,5.59471959208754,0.9000838849979922,4.283682737406228,2.991974487394514,0.9993257295406068,May-Jul
NWSBAR_P28_1,NWSBAR,1,14.245166216559793,12.69183756116826,0.003960760611459282,2020-05-08,62.51060145111443,60.89162452059121,-705.7534930511076,6.808869424907224,0.7728451982707425,5.702679412887998,1.6566094109290797,0.9963495671836977,May-Jul
NWSBAR_P28_1,NWSBAR,2,55.12345477644393,50.700594552532294,2.324339790125906,2020-05-08,117.23346541832217,113.27235435452928,-789.3767669283857,8.882756088530806,1.069933991205118,7.776171932187498,2.8763184578304273,1.740289549181686,May-Jul
NWSBAR_P29_1,NWSBAR,0,18.434719800498552,17.573966919953612,0.34198315461220924,2020-12-26,24.865712669592252,24.667965413805213,-6407.016185040033,3.3691816596157014,1.1497039846838464,4.143239038888439,4.4581561759158665,1.904103681677297,Nov-Jan
NWSBAR_P29_1,NWSBAR,1,1.5999543999464854,1.4574472011328372,0.1327754320458957,2020-12-26,10.41816604391239,10.880862180438108,-4835.079736093113,3.59668806154383,0.9238132722592468,1.4721691814500126,1.9648701711866814,1.999999999990207,Nov-Jan
NWSBAR_P29_1,NWSBAR,2,0.3640718321152101,0.07626826731501016,0.18021458883508076,2020-12-26,6.617762641854327,6.6292964161233074,-6564.09807075936,2.6446807379658486,0.9479195078062247,1.390728028591967,4.60970531727024,0.9988187423273394,Nov-Jan
NWSBAR_P30_0,NWSBAR,0,62.058156425621945,57.474898359045184,2.2640327281998602,2021-05-11,39.1128964096912,39.04388235934612,-2672.528351925979,5.479307331779147,0.9496279815134241,4.360341359463084,4.971350457836449,0.9989402909914068,May-Jul
NWSBAR_P30_0,NWSBAR,1,12.950198508825467,11.42089854472545,1.271034016400452,2021-05-11,53.4664943220005,51.89749530432832,-1613.7122775788391,6.1598927396974545,0.8717775232444904,5.23192192789548,1.9838026383343004,1.0009905174643823,May-Jul
NWSBAR_P30_0,NWSBAR,2,157.99518256890764,153.41900065510467,0.8136106623794737,2021-05-11,128.90250697008847,130.88624115701526,-428.3508896133824,9.961750543496995,1.114145995601312,8.086220076995946,2.8983063556741064,1.2613030283207853,May-Jul
NWSBAR_P31_0,NWSBAR,0,32.01638920898436,29.4140513324521,1.902003616096535,2021-11-19,32.52497461011061,34.483578918930355,-4646.694931817901,4.353218874838835,1.0805607200226244,4.669866617203426,4.899726510044032,1.9936421102421662,Nov-Jan
NWSBAR_P31_0,NWSBAR,1,0.921838739789674,0.39683942292226565,0.02101711842696976,2021-11-19,13.335467614910907,13.702833504645396,-3880.193587648506,4.1360730413714295,0.8748168430753361,1.5097901513366438,2.7592679715973225,1.6913264166820894,Nov-Jan
NWSBAR_P31_0,NWSBAR,2,0.5844810887479553,0.2748871661929732,0.014046929125064988,2021-11-19,7.8172611586948895,7.74347504233206,-6155.298682084911,2.756731572955626,0.9209787255350151,1.649902695207035,1.621602279375685,1.0028386078486073,Nov-Jan
NWSBAR_P31_1,NWSBAR,0,24.44306041962175,22.307765131143462,2.2818933518516045,2022-02-07,51.39389510900999,51.70670739831211,-5013.666581526407,4.074430091786419,1.0899249058941238,6.374587316722841,3.9153454686469624,1.9575813828731874,Feb-Apr
NWSBAR_P31_1,NWSBAR,1,1.4924995244366557,0.62638486710071,0.6069300480725882,2022-02-07,14.73589738471757,15.356788724381143,-3778.7871078489466,4.222913291423504,0.878362428124559,1.8534586170494503,2.750584470923769,1.9999999999974079,Feb-Apr
NWSBAR_P31_1,NWSBAR,2,0.9738589254452886,0.7518609981050997,0.09459525226840793,2022-02-07,7.916122723934174,7.955494189304556,-5640.294415950545,3.039159617171138,0.9045770006890126,1.32266418977024,2.875223935667071,1.9999999999979718,Feb-Apr
NWSBAR_P32_1,NWSBAR,0,39.65961200416129,37.49450574474008,0.9852276681404908,2022-07-29,66.01194271269297,65.46879419199523,-1285.0282387525615,7.120788106075003,0.9434896625047453,5.592558226668367,2.851293189340442,1.999999999999218,Aug-Oct
NWSBAR_P32_1,NWSBAR,1,7.579510963401951,5.81256128986852,0.6716632090178296,2022-07-29,72.25942361150993,70.6820462974048,-1050.8966548831447,6.637321437412058,0.8596418435743031,6.568799650511935,3.3841210483504924,0.7067808063953448,Aug-Oct
NWSBAR_P32_1,NWSBAR,2,56.26105390751464,54.539734538005504,0.3077796230214091,2022-07-29,136.18993139773542,135.06175328419025,-592.8263020802244,9.08025389346512,1.0704127786133613,9.007587984169005,3.6604447028242193,0.9897201210962429,Aug-Oct
NWSBAR_P33_0,NWSBAR,0,14.034823449392947,12.01095543193472,1.4173854160005597,2022-10-24,32.058482728053384,32.95867651953141,-2675.4847493292846,5.391085606229052,0.9262195528624376,3.658310926781959,2.3389259449344904,1.9999999999989404,Nov-Jan
NWSBAR_P33_0,NWSBAR,1,3.1813980530311374,2.866558299473686,0.038982552727692334,2022-10-24,25.258469850521468,25.343385045100387,-2232.4078557398648,5.506657064679225,0.8510468894074427,2.323501338699443,1.800508558480522,1.0008417171961845,Nov-Jan
NWSBAR_P33_0,NWSBAR,2,10.754166689528809,10.361078578960042,0.10960146507656682,2022-10-24,52.2556371738565,57.800822093117254,-2499.9787010138753,5.457097107428319,1.1024254937503586,6.446777386700844,12.227337045071087,0.34400458930724964,Nov-Jan
NWSBAR_P33_1,NWSBAR,0,14.442045085979798,10.351764143813199,3.404576520627253,2023-01-12,22.56138409315479,23.272085429781644,-5342.267514458254,3.8642233120094494,1.1016174037325601,3.6683178303906177,5.405295474369443,0.9967853444219057,Feb-Apr
NWSBAR_P33_1,NWSBAR,1,2.812686104478808,1.463882495965086,0.7154456597205954,2023-01-12,15.012875192599973,15.45890438638046,-3630.178763697405,4.285828708699566,0.8618104238190597,1.7979826651374502,2.5099219436245015,1.9999999999982956,Feb-Apr
NWSBAR_P33_1,NWSBAR,2,0.7521646632873406,0.5833996924179213,0.05522966839958925,2023-01-12,8.305702075935137,8.275235896271592,-5301.127413819401,3.19075517323677,0.8866892679029513,1.2117701600771555,2.923971912525944,1.278710957998792,Feb-Apr
NWSBAR_P34_1,NWSBAR,0,9.436873091242921,3.0064240655965855,3.4438073559919657,2023-08-01,38.9727532421738,41.70988848591173,-2674.247400434069,5.465388490278844,0.939265974607964,4.645288056594816,4.482879353106376,1.8810393725706611,Aug-Oct
NWSBAR_P34_1,NWSBAR,1,3.9308068329164554,2.8398170494943282,0.028382831796267438,2023-08-01,28.345580273090135,28.409486881526476,-2108.5160855683516,5.584026279044523,0.8453421802149056,2.8376354237046466,1.6104024690377627,1.0002997962977356,Aug-Oct
NWSBAR_P34_1,NWSBAR,2,4.117118527600173,1.6188455621250855,2.0369023906854813,2023-08-01,88.07321500944813,85.44487493578094,-1160.2290227823996,8.056326900922354,1.0528746091168577,6.528022183882382,3.2444829370981307,0.9968277050008553,Aug-Oct
NWSBAR_P35_0,NWSBAR,0,8.7166385921563,7.430821493675816,0.5182858793632485,2023-12-02,17.36612046137602,17.97840110794236,-5840.417336792048,3.447707155628724,1.0739670256196323,3.165064358216486,3.6124668719986475,1.999999999997475,Nov-Jan
NWSBAR_P35_0,NWSBAR,1,0.43568704245039774,0.0043671263781164555,0.14534535553170397,2023-12-02,13.29232220639516,13.77465182304835,-3931.9156604531645,4.105638788285297,0.8830294465199341,1.6034749758700357,1.8896266039568963,1.0011379543688148,Nov-Jan
NWSBAR_P35_0,NWSBAR,2,0.5598599866987589,0.14760387454563162,0.302325694820024,2023-12-02,6.342635916321776,6.241726843415522,-6272.945670874062,2.749047824420304,0.9271723386701222,1.0810460660235752,3.468294303852752,1.0021093520181397,Nov-Jan
NWSBAR_P35_1,NWSBAR,0,12.541547459631316,6.426776269610769,5.627279265815728,2024-02-20,37.80649300491451,39.51004213873127,-3136.4768492188764,5.178150074912567,0.9735059623847927,4.627919851710312,4.548777633047256,1.9999999999971387,Feb-Apr
NWSBAR_P35_1,NWSBAR,1,1.9852648281976528,1.4716593637345352,0.40312923134154,2024-02-20,22.19360150333727,22.300868784749763,-2420.917862254709,5.339303697939164,0.8466834899143463,1.8542326787069863,9.143611448223368,1.0001893327124312,Feb-Apr
NWSBAR_P35_1,NWSBAR,2,1.5344639734425083,0.3506399939044339,1.038694395387654,2024-02-20,17.791813427046606,17.307526227001116,-4038.0687569420643,4.157040629791822,0.9242524339641905,2.398726595917322,3.8735427326413285,1.0001481478088556,Feb-Apr
NWSBAR_P36_1,NWSBAR,0,16.3426331231163,5.631295600798811,7.83654505778686,2024-08-13,37.13133333100499,38.1965780807552,-2725.1247872344466,5.360256545136247,0.9354460537267587,4.360301968183975,6.058947504707908,1.0007995017068823,Aug-Oct
NWSBAR_P36_1,NWSBAR,1,2.3640787190748265,0.7654488001228684,0.30403683594462483,2024-08-13,23.98709464516021,24.07623395881062,-2259.6098908010736,5.188648505238046,0.7693377626898591,2.6668089537830597,3.1948174775483893,0.9970348230143282,Aug-Oct
NWSBAR_P36_1,NWSBAR,2,2.378582489819515,1.2473252125657477,0.6783664357916392,2024-08-13,34.26817572979208,33.30153725939672,-3132.494466951749,5.390216321611723,1.0247185370188505,3.7553268090779017,2.1385712683036338,1.0072222161366677,Aug-Oct
NWSBRW_P37_0,NWSBRW,0,367.2033811091036,214.88541388370803,133.15214531316252,2019-07-31,102.53796982866103,97.20143037192538,-1648.3599161203422,6.0945102611173025,0.8434924357175687,8.524939153732237,5.284591808674612,1.9999999999886047,Aug-Oct
NWSBRW_P37_0,NWSBRW,1,4.83899578893611,3.583255136709612,1.0458154967509081,2019-07-31,29.028243375140246,29.98140378980756,-3114.9963431851243,4.755137121738611,0.8862234728814088,3.876798760829878,4.727812074060562,0.9991655479385023,Aug-Oct
NWSBRW_P37_0,NWSBRW,2,10.007398988186033,5.362869685489701,4.010293509289309,2019-07-31,14.225261249674828,15.066098089470822,-4051.236398171,4.065257377951099,0.894789600055659,1.9952096518423021,3.189346579937231,1.999999999989468,Aug-Oct
NWSBRW_P37_1,NWSBRW,0,420.86369101202666,310.56511663109,127.3183471931512,2019-10-19,97.52025892033966,100.0585441560058,-1286.7716788867206,7.448967071871528,0.988583562427751,7.914503621296059,5.3058142773322805,1.9999999999990745,Nov-Jan
NWSBRW_P37_1,NWSBRW,1,29.467819684335147,25.67401897970042,2.874259029383898,2019-10-19,34.108896589606864,34.33691026639988,-2801.9428170892743,5.30143484134383,0.9464281295386627,3.9672840078414113,2.5129931531583938,0.9994528252657222,Nov-Jan
NWSBRW_P37_1,NWSBRW,2,67.32108864461395,50.84578655797978,18.973076241161323,2019-10-19,23.360165603412884,23.916825266545363,-4062.3576449466686,4.669228026008714,1.04049573760518,3.0417658143695476,3.973415158241263,1.9999999999945293,Nov-Jan
NWSBRW_P38_0,NWSBRW,0,422.7397055525432,232.8041833143758,176.73957149027092,2020-02-11,126.86725646596854,122.97946885631053,-877.4125610023417,7.04353126897812,0.8408457220630103,9.499827057604564,5.731087106647039,1.9999999999997122,Feb-Apr
NWSBRW_P38_0,NWSBRW,1,5.256108501205898,2.6613813992506103,2.21873926621586,2020-02-11,31.638806580929653,33.70304621083348,-2141.317244790219,5.806858892357196,0.8914432672460767,3.3318984134241716,3.3623077041051475,1.9999999999991944,Feb-Apr
NWSBRW_P38_0,NWSBRW,2,60.43045966895893,33.86820548678267,24.860016423302188,2020-02-11,53.74610611295502,53.23285862525295,-2523.4346181059773,5.522667829814965,0.920612976094879,5.71975094444456,4.7808163444317495,1.9999999999994476,Feb-Apr
NWSBRW_P39_0,NWSBRW,0,411.58285217738626,288.79526352704954,102.75714752930062,2020-10-01,91.96101182623116,89.86765393657664,-1964.7523994574049,6.192067718441445,0.931815224217765,8.003952736065905,5.552078362144227,1.999999999999361,Nov-Jan
NWSBRW_P39_0,NWSBRW,1,22.7495094442388,16.48495062623468,4.893381988379522,2020-10-01,37.98172518477953,38.40510070411901,-2886.718164570388,5.507562728995124,0.9987909522437223,4.267262450875124,1.9616083880594417,1.2631140193052228,Nov-Jan
NWSBRW_P39_0,NWSBRW,2,12.997467699146867,6.564418877144484,5.652888943801194,2020-10-01,18.47795862608343,18.861470851082434,-4266.14047860181,4.326800031044621,1.0063871040718708,2.5078445120149895,6.660772374723705,0.9982216621321501,Nov-Jan
NWSBRW_P39_1,NWSBRW,0,368.0101499640997,278.8869430063861,96.3882854128123,2020-12-20,147.01202663337696,131.7301088840999,-963.3236603768495,7.9006350314637555,0.9874053157504717,9.468265187679185,5.502190493302066,1.99999999999902,Nov-Jan
NWSBRW_P39_1,NWSBRW,1,4.03828696273933,1.5298312727303944,2.0186784395827506,2020-12-20,36.2590079206024,37.44825987577649,-2625.1452806269444,5.800489525246538,0.9961917260498308,3.8691905722879856,3.836307430656649,1.0006237244066314,Nov-Jan
NWSBRW_P39_1,NWSBRW,2,28.149680207413383,20.01634874715927,8.637362651279268,2020-12-20,28.627069772759715,30.708588963136997,-3926.695089198505,4.811438703965932,1.0458128048506818,3.892749081642205,5.321506841362966,1.7954540278569067,Nov-Jan
NWSBRW_P40_0,NWSBRW,0,366.6170792892051,327.9670448481916,39.405214812771575,2021-05-05,100.69624454050141,102.89576420652953,-2327.6322324934417,5.234521991003837,0.8162939559523256,9.221585778557436,4.997493839286706,1.9621348017813867,May-Jul
NWSBRW_P40_0,NWSBRW,1,24.12319418677363,22.618894076106336,1.5734792843214298,2021-05-05,27.532141218038074,27.63341810865971,-2427.6464926065737,5.418002482439599,0.8796083237389792,2.858746877216663,2.8071169173762587,0.999671138188073,May-Jul
NWSBRW_P40_0,NWSBRW,2,6.41182209535881,6.015316362900249,0.11852079794239069,2021-05-05,29.86497158610686,33.316232018524225,-2726.864287684558,5.856641978041317,1.0167446850865354,3.205488428678775,7.353709117063021,1.0026407626091616,May-Jul
NWSBRW_P40_1,NWSBRW,0,543.2588945506984,333.33227425799447,172.90331160740348,2021-07-24,144.64863201433738,131.35033443618084,-641.657941301287,7.810193995825101,0.9142883561551014,9.506065216986013,4.147549252566925,1.999999999998682,Aug-Oct
NWSBRW_P40_1,NWSBRW,1,5.1871501291916084,2.2617901954390023,2.1148619252070056,2021-07-24,35.12249481900917,38.04492497102105,-2061.7311999498197,6.293361386022558,0.963476129231354,3.3627170089858316,2.6210803828519897,1.9999999999990932,Aug-Oct
NWSBRW_P40_1,NWSBRW,2,2.9824217477767565,1.0373067319244729,1.124851568140509,2021-07-24,35.062608436058206,36.82647118687984,-2667.672105306069,5.575317181355413,0.9595896681704712,3.981117373717874,2.780764630657251,1.9999999999997269,Aug-Oct
NWSBRW_P41_0,NWSBRW,0,383.6788692600204,317.7523051588433,72.13718344794007,2021-11-13,145.40014890844594,132.4077306246765,-1610.7866639076115,6.71483135934568,0.948179919841407,10.101916141061288,6.08866938701262,1.9999999999992162,Nov-Jan
NWSBRW_P41_0,NWSBRW,1,7.857271495970757,4.778227780120616,3.0181148792274133,2021-11-13,35.849862387796406,36.521918717022764,-3001.002111673608,5.271696872094184,0.9831195198779618,4.266981252659952,2.3689390933049705,1.0009361103741006,Nov-Jan
NWSBRW_P41_0,NWSBRW,2,11.99996954415947,10.299945647960818,2.045095695689244,2021-11-13,19.253113312891166,19.727269232935388,-4373.447059490385,4.1675006773698575,0.9885762269287046,2.8295470281221498,3.680441595194706,1.99999999999691,Nov-Jan
NWSBRW_P41_1,NWSBRW,0,407.02451083844966,293.21853694084484,93.19524969064325,2022-02-01,112.51240150014584,106.37750000071348,-1686.0079705753749,6.43226290907683,0.9168348827706707,8.864813753968518,5.88104862365496,1.947115673319402,Feb-Apr
NWSBRW_P41_1,NWSBRW,1,2.625095131272415,1.6994134869112931,0.5330210967911482,2022-02-01,55.4196938950043,55.629987875677905,-2669.7347305383573,5.699727646013938,0.9898699185530394,5.812159138715386,2.7944010066677194,1.674393008303212,Feb-Apr
NWSBRW_P41_1,NWSBRW,2,11.353167048582645,8.696375424444721,2.061988163929934,2022-02-01,20.265636548118405,20.93958235935161,-4088.3425435157387,4.301633768981859,0.967066445864733,2.906886092671568,3.2552292943558547,1.9844042017769763,Feb-Apr
NWSBRW_P42_0,NWSBRW,0,513.1157373330157,430.2953531864291,66.42097465005968,2022-05-04,98.54342655597537,106.96911512369002,-1895.6333560107437,6.027493662766,0.8903690385432518,9.093135737159395,6.048740689715167,1.8439313998737508,May-Jul
NWSBRW_P42_0,NWSBRW,1,26.812437994775593,26.158105159604112,0.3101443299704371,2022-05-04,43.65497011587196,43.48869612960217,-2647.2652745952123,5.7315118810138665,0.9861814152042708,4.619209353723186,2.7472609833079944,1.83585057724321,May-Jul
NWSBRW_P42_0,NWSBRW,2,7.6879555629690906,6.7414195446630085,0.11789485101806246,2022-05-04,51.98917481558055,322.0219277131119,-2134.871277541416,7.06801796392669,1.0900008498546478,16.99296508149824,13463796.815762922,1.0003701125600377,May-Jul
NWSBRW_P42_1,NWSBRW,0,530.2001973839631,358.5032288737442,172.35246122164327,2022-07-23,152.30447875587583,153.16219931296285,-494.4637833535895,7.5319013150395495,0.8379401298541452,10.760296154813872,4.386307571521511,1.9999999999998628,Aug-Oct
NWSBRW_P42_1,NWSBRW,1,48.1371188615043,30.46011566016206,18.430572251636672,2022-07-23,39.32504200976088,41.268298022025746,-2272.5216321308785,5.998574800054438,0.9558220920066468,4.121720545906726,3.810996930218085,1.937857826699048,Aug-Oct
NWSBRW_P42_1,NWSBRW,2,1.7509685278734906,0.9365960400201098,0.6373981343240241,2022-07-23,21.269178975533418,22.15020577496635,-3404.8770935916673,4.690015723556059,0.9283902779157471,2.7361603637611926,2.730655346227275,1.0005584285453237,Aug-Oct
